# neuropredict_features
   0.94444
   0.87654
   0.91975
   0.91975
   0.86420
   0.91975
   0.87037
   0.87654
   0.89506
   0.90123
   0.82716
   0.84568
   0.89506
   0.77778
   0.90123
   0.82716
   0.88889
   0.89506
   0.87037
   0.93827
   0.86420
   0.88272
   0.88272
   0.88272
   0.83333
   0.82099
   0.91358
   0.85802
   0.85185
   0.82716
   0.84568
   0.87037
   0.89506
   0.79630
   0.78395
   0.87654
   0.82716
   0.95062
   0.88889
   0.87037
   0.90741
   0.89506
   0.88889
   0.82099
   0.89506
   0.90741
   0.90123
   0.93210
   0.89506
   0.82099
   0.87037
   0.90741
   0.88272
   0.88889
   0.90123
   0.88889
   0.83333
   0.88272
   0.85802
   0.91975
   0.85802
   0.88272
   0.91358
   0.80247
   0.83951
   0.86420
   0.83951
   0.89506
   0.82716
   0.85802
   0.87037
   0.88889
   0.87654
   0.86420
   0.87037
   0.94444
   0.85185
   0.83951
   0.88889
   0.88889
   0.88889
   0.87037
   0.92593
   0.89506
   0.94444
   0.88889
   0.82099
   0.90741
   0.96296
   0.87037
   0.85185
   0.94444
   0.87037
   0.87654
   0.85185
   0.91975
   0.89506
   0.85802
   0.90123
   0.87654
   0.87654
   0.87654
   0.85185
   0.89506
   0.93827
   0.88889
   0.79012
   0.90741
   0.86420
   0.89506
   0.91358
   0.90741
   0.78395
   0.88889
   0.88889
   0.86420
   0.80864
   0.85802
   0.87037
   0.85802
   0.93210
   0.88272
   0.88889
   0.90741
   0.87037
   0.87654
   0.87654
   0.85802
   0.84568
   0.91358
   0.85185
   0.88889
   0.92593
   0.86420
   0.93210
   0.92593
   0.78395
   0.80247
   0.82716
   0.79630
   0.85802
   0.87654
   0.84568
   0.84568
   0.88272
   0.86420
   0.80864
   0.91975
   0.87654
   0.87654
   0.90123
   0.88889
   0.85185
   0.82716
   0.88272
   0.80864
   0.87037
   0.87654
   0.87037
   0.89506
   0.85185
   0.94444
   0.91975
   0.94444
   0.89506
   0.94444
   0.85185
   0.86420
   0.85185
   0.87037
   0.80864
   0.79012
   0.77778
   0.87654
   0.84568
   0.86420
   0.87037
   0.86420
   0.87654
   0.93827
   0.92593
   0.84568
   0.84568
   0.81481
   0.78395
   0.93827
   0.82099
   0.84568
   0.83951
   0.88272
   0.87654
   0.83333
   0.81481
   0.87037
   0.91358
   0.85802
   0.88889
   0.87654
   0.82716
   0.84568
